text,actual_sentiment,predicted_sentiment,confidence,correct_prediction,prob_negative,prob_neutral,prob_positive,mixed_detected,middle_subtype
i really like the interior but i don t like how online it says open till but then i get there to work on a paper and they tell me at pm they close in minutes they didn t have their hours posted anywhere in the store i also don t like how they start putting their food away at pm,neutral,negative,0.8178567211145332,False,0.8178567211145332,0.0802022064827083,0.1019410724027585,False,neutral_candidate
ok as far as starbucks go would love a little more friendly vibe but haven t seen that from here ever not saying it s unfriendly just blah varied crowd if you want to people watch i mean it is downtown clearwater after all,neutral,positive,0.6677252061188227,False,0.1095788058914798,0.2226959879896974,0.6677252061188227,False,neutral_candidate
love starbucks but this location is always busy am and i m th in the carline to order sometimes they bring out a barista to take orders and speed up the process but that is inconsistent in my experience the service is always friendly but the cashiers inside and at the drive through do not seem to have the urgency you d expect for somewhere that gets this much traffic,neutral,positive,0.6535068358978114,False,0.0913007162814845,0.255192447820704,0.6535068358978114,False,neutral_candidate
starbucks is always good i love the oatmeal and passion tango ice tea my boyfriend had a coffee frap he liked very much the only reason i m giving stars to this starbucks is because i looked all over for a recycling bin to recycle my cups etc and it was no where to be found there was a whole story on the wall about how starbucks is trying to be green etc but there was no recycling bin they definitely need a recycling bin and a compost bin then they will get five stars,neutral,positive,0.6318733515170903,False,0.2371948583987122,0.1309317900841975,0.6318733515170903,False,neutral_candidate
no drive thru small location mediocre staff they seem less friendly than other stores not because they are snobby they re just clueless i guess starbucks is becoming the job of this decade as compared to mcdonalds of the s lol it s not exactly a happy store not the starbucks culture,neutral,positive,0.6363272799722962,False,0.1307647580499173,0.2329079619777863,0.6363272799722962,False,neutral_candidate
i enjoy starbucks and this location it s right in the middle of town and you can sit outside and enjoy your coffee and the weather my only complaint is the long wait and it s a bit dirty the tables and chairs always have some kind of spill marks and crumbs and the bathrooms are just filthy i m sure if they fixed those things up it would be much more appealing getting my grande white chocolate mocha now,neutral,positive,0.4978159861035518,False,0.2687751981974249,0.2334088156990233,0.4978159861035518,False,neutral_candidate
doesn t open until most days fyi i ve gotten good drinks here and bad drinks here i ve also gotten food warmed up fully and food that s still frozen in the middle seems like a hit or miss location regarding quality,neutral,negative,0.4383433047213431,False,0.4383433047213431,0.2739875472627575,0.2876691480158995,False,neutral_candidate
it s a starbux so its the usual good quality coffee consistent i m here in the evening it s not crowded but steadily busy no waiting had a cranberry bliss bar that didn t seem to be quite as good i remembered not sure if it s my memory or it just wasn t as good but hey i like starbux this one is as good as others but no special hi how are ya s,neutral,positive,0.640115080293988,False,0.0449616476906931,0.3149232720153189,0.640115080293988,False,neutral_candidate
in the land of dunkin donuts it was nice to actually find a starbucks unfortunately the whole our air condition barely works bs is not helping the fact a large pile of sweat beads is starting to drip down the crack of my ass as i sat their on my lap top trying to pretend my life is meaningful,neutral,negative,0.4412301440907944,False,0.4412301440907944,0.1654815394882476,0.3932883164209581,False,neutral_candidate
we stopped in this starbucks to kill some time waiting for dinner reservations while the barista who took our order she was brand new was helpful and super sweet what i found horribly off putting was there was an off duty staff member in line in front of us who was incredibly rude to the new barista behind the till to the point she just let herself behind the counter to punch in the order herself also at the kid station the garbage had been pulled out like someone was changing it but never finished for nearly minutes aside from that our drinks and food were prompt and very tasty after the horrible attitude of the off duty barista though i don t know that i ll be in a huge rush to return to this location,neutral,negative,0.749712859581307,False,0.749712859581307,0.075492891878123,0.1747942485405701,False,neutral_candidate
i love my coffee but they were really sloooooooow i miss the old staff they had,neutral,positive,0.5952087224631486,False,0.1807345034168511,0.2240567741200003,0.5952087224631486,False,neutral_candidate
this starbucks is in a cute little part of webster groves next to gazebo park where events and farmers markets are held in summer it s just like any other starbucks but this is right next to my work so i go there all the time usually around pm when i hit the afternoon slump the staff are friendly and always prompt with my order and they rarely mess it up my go to drinks are the white chocolate mocha with non fat milk and no whipped cream as well as the java chip frappacino skinny and without whipped cream the clientele at this location are a mixture of business people hippies young teens nerinx hall an all girls high school is just around the corner university students webster university is within walking distance artists entrepreneurs and stay at home moms you really get a mixed bag here i typically don t sit and stay to drink my lattes but when i have in the past the furniture is comfy with a variety of seating choices for individuals or small groups and the place is kept clean and orderly it doesn t wow my pants off but it maintains the high standard of starbucks that i expect a solid standby,neutral,positive,0.6660234989864093,False,0.0764233996997136,0.257553101313877,0.6660234989864093,False,neutral_candidate
this is a pretty crappy starbucks as far as starbuck shops go the outside is a orange red color that is atrocious to look at i was trying to find the place after driving off the i expected a shop with the starbuck colors of green and pale yellow the location of the store is crowded with little stores and has lots of traffic it is not a restful place there s the subliminal fear that at any moment an early model sedan will come crashing through the windows into the area where people drink coffee well that s how i felt whoever decorated the store didn t go out of their way to overcome that ugly look of asphalt and parked cars maybe it doesn t matter they have a good business and the coffee is good but if you read those starbuck books by schultz you d get the idea that just because all the other stores are scary drab and dreary doesn t mean starbucks has to be oh well grabbed the coffee and the calorie fruit bar and took off,neutral,neutral,0.5413178504386232,True,0.2766133404650401,0.5413178504386232,0.1820688090963367,False,neutral_candidate
good experience maybe it s me i just don t get the hype of starbucks at all i had a gift card for starbucks i thought it had and change turns out it was eight two cents my husband ordered the white mocha drink and enjoyed it i got the sweet cream cold brew very good my daughter has educated me on many things starbucks lol so relieved to see gender neutral bathrooms insert sarcasm here apparently this is a big deal in the yelp check in world the starbucks is comfy and relaxing and we sat in the cozy leather chairs i don t know i always feel so out of place in these kinds of coffee places i m usually super basic black coffee no cream no sugar can i be any more boring i think back to an episode of curb your enthusiasm when larry david went to a place like this and has no idea about the menu his order was just give me a vanilla bullshit drink that s what i ve always got in my mind when i go to these kind of snobby coffee bars lol,neutral,positive,0.4564093863389181,False,0.3068092660865418,0.2367813475745401,0.4564093863389181,False,neutral_candidate
hello it s starbucks what else do you need to know this one does have more space than the average and a nice outdoor seating patio otherwise order your normal caramel nowhip crapuccino and enjoy,neutral,positive,0.4693331622307163,False,0.0750409376598577,0.4556259001094258,0.4693331622307163,False,neutral_candidate
morning crew on saturday needs to up their game baristas didn t get tops solidly on the cups this didn t start the morning off well they had difficulty comprehending simple directions in spite of having to clean up spilled coffee i gave the place three stars because during the week this place usually gives good service,neutral,negative,0.4455070983005386,False,0.4455070983005386,0.1800727967956975,0.3744201049037639,False,neutral_candidate
it s starbucks so i can t say much i enjoy a latte now and again but of course it s pricey this particular location can get really congested staff is okay they don t quite have the friendliness of most starbucks baristas i ve encountered i wouldn t recommend coming during peak times or if you re in a hurry,neutral,positive,0.5508287587024121,False,0.1941206420487129,0.2550505992488749,0.5508287587024121,False,neutral_candidate
it s totally a starbucks it s starbucks y with accents of starbucks in a starbucks theme and obvious starbucks influences i wish they had more comfy chairs not super tall tables but that s nitpicking it exactly lives up to expectations you didn t need a review to know what it was like you re going anyway,neutral,positive,0.6400524095958885,False,0.1893071272639063,0.1706404631402051,0.6400524095958885,False,neutral_candidate
love the location on mass ave but the service here is always spotty they had four people behind the counter so i couldn t figure out why it took over five minutes to give me a brewed coffee it was already made and just needed pumped from the pot to the cup the barista had the personality of a wart on a frog she s wearing a mask but wouldn t speak up so had to keep asking her to repeat she appeared to be asleep with her eyes open working with all of that caffeine i think would present an opportunity to stay awake,neutral,negative,0.6059661628469382,False,0.6059661628469382,0.1685857958972298,0.2254480412558319,False,neutral_candidate
this sbux is sickkkkkkk why i love this sbux the crowd its filled with whites and asians thats right i said it b tches its clean most likely due to crowd outside patio is big workers arent afraid to say hi or be friendly shitter was clean hmmm i cant think of more parking can be challenging and i saw a cpl bums when i was there bums dont bother me too much until they are near and start talking as for the products its starrbucks korean words sul tang sugar coppee coffee cha tea yuja girl,neutral,positive,0.6937331245732039,False,0.177290037913597,0.128976837513199,0.6937331245732039,False,neutral_candidate
these folks have the wrong recipe or don t know how to make the new lime and berry refreshers gross should be a tinge of lime green instead was bile colored and sour rancid in taste yuck stars for not rolling your eyes and happily making another beverage for exchange,neutral,negative,0.6971953880756099,False,0.6971953880756099,0.1395226661489571,0.1632819457754329,False,neutral_candidate
ok drink from the drive through they were a bit short at the window but the drink was ok will go again because it is soooo convenient of a location,neutral,neutral,0.5974439280491792,True,0.2485720023835216,0.5974439280491792,0.1539840695672993,False,neutral_candidate
i usually go to this starbucks every morning for the most part it s like any other starbucks they have messed up my drinks a couple of times because i usually change it up everyday and sometimes the barista will see me and make me what i ordered the day before i guess that s not really a bad thing that they recognize me as a customer sometimes the staff is slow in the morning and if you get there in the late morning don t expect to get any to yogurt sandwiches or bistro boxes they will all be long gone,neutral,negative,0.4411814048873613,False,0.4411814048873613,0.3108984174603603,0.2479201776522784,False,neutral_candidate
what can i say about starbucks pretty standard pricey coffee drinks uppity staff and lots of hipsters sucking up free wifi all in all this location is pretty standard,neutral,positive,0.651838944612741,False,0.0780779497800572,0.2700831056072018,0.651838944612741,False,neutral_candidate
nice drive thru which was great when staying in the area on vacation with our dog also looks like this location has nice outdoor seating but we didn t get to use it since we were on the run to see family each time we stopped in here,neutral,positive,0.7968988900975309,False,0.0338924839183451,0.1692086259841238,0.7968988900975309,False,neutral_candidate
it works for moms to bring their kids to but it isn t there for any man to do anything but be of service at no self service coffee stations and door codes at the bathrooms make this a rather exclusive to the mom with child kind of setup,neutral,positive,0.5829475318308448,False,0.317156954569769,0.0998955135993862,0.5829475318308448,False,neutral_candidate
the drinks were fine but all of my sandwiches are cold in the middle not room temperature cold,neutral,negative,0.529541656379678,False,0.529541656379678,0.2586634776421939,0.211794865978128,False,neutral_candidate
located in a strip mall in montecito it s a larger sbx the emplyees are genuinely nicew and the clients are kooky,neutral,positive,0.6945509546429057,False,0.0960262723813606,0.2094227729757336,0.6945509546429057,False,neutral_candidate
ordered online and got there and only my drink was ready i asked if my other item was coming and the lady had the worst attitude about it when i just asked very nicely if it was coming will be returning but hopefully i have a better experience next time,neutral,negative,0.9435043917078856,False,0.9435043917078856,0.0293757259209155,0.0271198823711987,False,neutral_candidate
starbucks are the same for the most part but this starbucks is pretty rough the parking is minimal and you re likely to get trapped by the drive thru line if you do manage to get a parking spot the line is usually cars deep so getting through the drive thru usually takes at least minutes the employees are friendly and professional and the coffee is fine but the parking and drive thru time is abysmal likely because it s the only one nearby,neutral,positive,0.4137756128808326,False,0.2897377505731709,0.2964866365459964,0.4137756128808326,False,neutral_candidate
as cozy good as caffeine gets on this casino floor this starbucks is tucked away in a corner and could get pretty busy the young people who are working there are very personable and do a commendable job of keeping up with the long lines when they form if you are staying at harrah s or visiting and need caffeine this is where you want to go for good coffee as it arguably is the best option you might have,neutral,positive,0.7096074602336858,False,0.0737642459596772,0.2166282938066368,0.7096074602336858,False,neutral_candidate
this starbucks was okay it was crowded but i was still able to get my work done i ordered a hot chocolate with whipped cream and it was delicious can t really go wrong with that i was there until closing and towards the end of the night the staff was a little loud behind the counter i do understand that it s the end of the night but i feel like starbucks is supposed to be a semi tranquil place to get stuff done i put my headphones in and it was fine but i don t think i should ve had to do that everything else about this starbucks is just like the rest can t really go too wrong with a starbucks parking is crazy though definitely not enough for the amount of people that go here,neutral,neutral,0.4131057480631784,True,0.207117298134255,0.4131057480631784,0.3797769538025665,False,neutral_candidate
my current star review of this starbucks location is based on a recent visit at the location and could change based on future visits i really enjoy getting their pike place coffee and the spicy chorizo sandwich or the bacon and gouda sandwich for breakfast but one morning i wanted to switch it up and ordered the steak breakfast wrap and put my order in through the mobile app when my wife and i arrived to pickup our order she had gone inside to get our food and drinks when she got inside there was a note on a bag that said see the cashier my wife was confused and asked the worker at the counter what the note meant and they told my wife to go wait in the cashier line for help after waiting in line the cashier informed her that they were out of the wrap and that they could make something else instead my wife proceed to request a bacon and gouda sandwich and waited five minutes without anyone working on the sandwich she went up to the worker who was making the food and asked when the sandwich would be done the worker then threw down the tongs and said they would get to it right away in a somewhat attitude like voice after waiting a total of minutes for a sandwich when we had put the mobile order in minutes earlier this was a pretty big let down if we decide to come back to this location i will update my review as it reflects on the most recent service which i hope will be better than the last time,neutral,negative,0.8509179852702927,False,0.8509179852702927,0.0769440139902355,0.0721380007394716,False,neutral_candidate
have only been to drive thru great service and there is never a wait here prices are high but that s to be expected given the company very friendly and professional staff i will come back,neutral,positive,0.9031704201438968,False,0.0418620890695459,0.0549674907865573,0.9031704201438968,False,neutral_candidate
the new iced teas that they have here are deeeeeelish here i am sipping on a venti mango black tea lemonade as i type this the price is rather reasonable and the tea is not too sweet i am also a fan of the pretzel must get it warmed up for the added bonus i have never been a fan of the pumpkin spice craze but thumbs up to all that support it within walking distance it s nice to have variety,neutral,positive,0.7994396032030433,False,0.1514052289910885,0.049155167805868,0.7994396032030433,False,neutral_candidate
made it the way i like not the cleanest place i ve ever scene also the lady next to me spilled her hot drink all over my one leg boo,neutral,negative,0.6084543640132489,False,0.6084543640132489,0.123396687229886,0.2681489487568651,False,neutral_candidate
city line ave phila border located near target a few tempting eateries in this short strip okay starbucks with a outdoorsy sitting area parking don t know i was at crown plaza for a conference when i found this place giant busy target parking lot right behind be creative server never even told me my decaff was ready but the pro is the coffee was not too sweet i like when i can drink it as is i hear it is college student central and i like that being surrounded by a bunch of st josephs and pcom smarty pants p,neutral,positive,0.4800937026589235,False,0.2207505846901256,0.2991557126509508,0.4800937026589235,False,neutral_candidate
your coffee is way to strong omg i rather get the latte but u guess it is kinda ok i lake wawa coffee better though,neutral,negative,0.4411455296253821,False,0.4411455296253821,0.3577930712482362,0.2010613991263815,False,neutral_candidate
i really like that this starbucks opened in richmond heights to give me an option not to have to fight the parking lot situation at the brentwood location however it s been open for quite a while now and there seem to still be quite a few kinks one time they forgot to make my food and i had to interrupt them talking behind the counter to ask for it since i had been waiting awhile another time one employee was working the window and also training someone at the bar who was taking a long time to make my drink by stopping after each step to wait for more instruction i waited minutes for an iced drink and it wasn t correct this past time i was in the drive thru with a lady in front of me that they couldn t answer her questions so someone else had to get on and answer them then she sent her drink back at the window that they had to remake after all that wait they told me the food i ordered was out and i had to wait again for something else this location is gorgeous inside and convenient so i will keep giving them a chance but i hope their training picks up soon and they get more efficient,neutral,negative,0.7764225403379538,False,0.7764225403379538,0.1369720489596291,0.086605410702417,False,neutral_candidate
this starbucks is very often super busy i have rarely come when the line is not a mile long so i am so glad starbucks came out with an order ahead option on their app the seating can get a little tight but usually you can get a seat on the weekends all manner of newtownian folk come out and it is hilarious to eavesdrop on their conversations the nice thing is there is a large parking lot in the back so access is easy,neutral,positive,0.8200231048789483,False,0.0164521135018058,0.1635247816192458,0.8200231048789483,False,neutral_candidate
this starbucks is my nd least favorite the least is on hillsborough at i because it s smaller than most and it s located in a small plaza at a very busy intersection most times i m driving west on east bay so i d have to do a u turn at the lights then squeeze into one of the tight parking spaces or drive through the small and narrow parking area to get to the back for the drive thru inside is smaller than most too there are a few tables and seats but i don t recall a community table i believe there s just restroom for male and female and the door is right across from the registers i generally don t like to sit near the restrooms and would like to see it out of sight there s a small patio area in front that i rarely sit in because it s next to the drive thru so there s always cars driving by the busy intersection of east bay and starkey isn t much to look at and most times it s too hot and humid in florida most times the baristas were just okay not super friendly or talkative one time i asked for no ice with my iced drink but i was given ice but most times my drinks were made perfectly i really only stop by this starbucks because it s convenient definitely not one where i d want to hang out simply because the parking is just too small sorry,neutral,neutral,0.5628354760754792,True,0.139593288431915,0.5628354760754792,0.2975712354926056,False,neutral_candidate
i don t drink coffee but occasionally visit starbucks for other items i paid more than six bucks for a strawberry acai lemonade refresher at this location and after a few sips through the straw i started getting air it turned out that the glass was about ice see photo what a rip off i had a better experience when i ordered hot chocolate,neutral,negative,0.784095572083364,False,0.784095572083364,0.100042865113918,0.115861562802718,False,neutral_candidate
stars because the service here is dismal at best i ve been to this location more than times because th very close to my apartment but if i have the time i head west blocks to the next closest location no matter what you order or how many people are in front of you you will wait at least minutes for a very simple drink ie black coffee and if it s busy i ve waited up to minutes normally i d walk out but when i m craving iced coffee magic the more hip local establishments fail miserably every time the only saving grace to this location is the upstairs area which is bright with a good view of south st for people wqtching and has a lot of seating and tables to read relax or do work,neutral,negative,0.4342671935650913,False,0.4342671935650913,0.2694574883641322,0.2962753180707764,False,neutral_candidate
one of the better starbucks in my opinion they actually keep their outdoor tables clean the starbucks on hazel dell has disgusting tables and the baristas are cool too for some reason they have begun locking one of their only two doors before dark this is a main door and not on an alley so there is no security reason from the patio to the open door is almost on the other side of the building i don t get it it s folks make it convenient for your customers,neutral,positive,0.5293385439523566,False,0.2953407143675288,0.1753207416801146,0.5293385439523566,False,neutral_candidate
small location hidden in the first floor of the canal shops there was a small line when we arrived but it took a bit to get or drink they don t have seating in the store but they re a couple of tables right outside it in the mall they were all packed so we waited for one to open up since it s a smaller location they have a smaller selection of options in the cold case and in the shelves for merchandise they didn t have the you are here mugs at this location when we went side note we picked up an uber from here and they couldn t map this location so we had to pin point the shops fyi overall b okay stop but not the best in the quarter for the chain,neutral,neutral,0.4966107815528796,True,0.1317018965017615,0.4966107815528796,0.3716873219453588,False,neutral_candidate
so i wanted to change my review from last time i came back here to study but i realized that some of the tables were very wobbly and not in great conditions furthermore the bathrooms both of them were very disgusting as well when i got my pumpkin spice latte there was already a lot of splatter on my cup and the rim looked like someone drank out of it though it is more reasonable to believe that the latte had overflowed and left its mark however i highly recommend the pumpkin spice latte very sweet and warm service was okay,neutral,positive,0.5993097300562098,False,0.2375195455465364,0.1631707243972537,0.5993097300562098,False,neutral_candidate
prices in reno nevada are higher than they are in the bay area for a cup of starbucks the line for this starbucks was about a minute wait if your working in this city of at the hotels i don t think you would be able to get starbucks on your minute break without coming back late after ordering it took about minutes to receive our breakfast sandwiches and more minutes to receive our drinks there were about other customers in the store with only employees we came early january so it could still be high tourist season but the farrah hotel should have a large enough staff capable or making coffee in a more efficient manner i ordered a caramel macchiato and it was cold tasted like pre coffee and did not taste like what i am used to buying in san jose ca it could be a slow starbucks and not during winter or high travel season do they ever have to make drinks but it s starbucks and starbucks is always jam packed no matter where you go conclusion is try to find a bette estate bucks in reno if you can,neutral,negative,0.7466273685389047,False,0.7466273685389047,0.1585960428832922,0.094776588577803,False,neutral_candidate
writing a review on starbucks in general seems a bit useless we all know it and have our own opinions of it this location specifically stands out because it has transformed a landmark building from a useless eyesore into a gorgeous functioning gem a gem which provides tasty caffeine i am sad to say that my first experience here was not a good one i got a ham egg and cheese breakfast sandwich the sandwich was still frozen on the inside i realize they don t have a kitchen there but it was an unwelcome reminder that its basically the same thing as a microwave breakfast sandwich from the grocery store ew i ll still go there for my caffeine fix a lot,neutral,positive,0.5109250071016717,False,0.2173388267383116,0.2717361661600166,0.5109250071016717,False,neutral_candidate
it s the closest starbuck s to my office so i keep going back they don t have the quickest service at this location the staff is either very friendly or just kind of bla,neutral,positive,0.665811226211295,False,0.0921945394871654,0.2419942343015396,0.665811226211295,False,neutral_candidate
love that this starbucks is close to my house they are always friendly my only issue is they have wall outlets in the entire store of those is hidden behind the condiments bar leaving virtually no outlets for the entire seating area other than the comfy chairs not cool it s as if they don t want people hanging out or working from there i probably won t come back here to chill or work sad cause it s an easy fix to run a strip of outlets down the wall please fix,neutral,positive,0.8226908050363699,False,0.0986259225271539,0.0786832724364762,0.8226908050363699,False,neutral_candidate
it was kind of a surprise to eye a starbucks in a shopping complex just off one of the seedier strips in the city but a very welcome one as my need for a warm wake up drink was high after hours of sifting through dusty thrift shop merchandise i ordered a cappuccino which was the usual tasty treat and a fruit and nut bar something starbucks has been carrying recently as a healthier option they re basically a granola bar lightly sweet and what really makes these stand out is the addition of dried apricots and cherries yum maybe it was just the time of day or the fact that coffee shops in this area are few and far between but this starbucks appears to get quite a bit of business,neutral,positive,0.5102114092423993,False,0.1096863411571034,0.3801022496004973,0.5102114092423993,False,neutral_candidate
customer service is still great nice employees and my order is always good and correct i m updating this review because the drive through wait is horribly long and has gotten worse over the years i typically can t stop here in the morning because the wait is guaranteed to take ten to fifteen minutes if they work on speed this review will go up,neutral,positive,0.5988524299429887,False,0.2652525284617263,0.1358950415952848,0.5988524299429887,False,neutral_candidate
my experience is that they have always been friendly usually crowded which makes it rough to get drinks in a timely fashion i do find it crowded in the store but again that comes with the territory of being in a coffee shop setting it definitely is nice and comfy if that is the type of setting you want there is outdoor seating but with fl you can only use that every so often when it is not super hot not raining and not filled with some type of bug flying around overall this place is really good they make good coffee and other beverages and the staff is nice,neutral,positive,0.7816769130498976,False,0.0160825122818923,0.20224057466821,0.7816769130498976,False,neutral_candidate
starbucks is great we know and expect that this one is super friendly downside new seating arrangements are crappy cafe tables not cozy at all anymore,neutral,positive,0.9529762251216922,False,0.0134939052867136,0.033529869591594,0.9529762251216922,False,neutral_candidate
service is fine but the quality of their drinks are mediocre at best i would not recommend getting their iced coffee i ve tasted better iced coffee when i made it myself at a hotel their iced lattes are ok but not worth the price only satisfying drink i ve had there has been the pink drink but way too much ice even when i asked for light ice i never bought food from there because i always saw flies buzzing around the food in the display case unsanitary much and my final thought applies to starbucks overall their drinks should be cheaper or at least make the size difference between a tall and a grande greater,neutral,negative,0.7554369155014147,False,0.7554369155014147,0.1796344213112983,0.0649286631872868,False,neutral_candidate
pumpkin spice season i love starbucks and when i relocated to south jersey i knew it was probable that one would not be as close as i had out in san diego a drive thru one blocks away well the closest one is about miles and so when i m in the area and feel like treating myself i stop in this location is usually busy but there is ample parking and the baristas are usually quick getting the orders out i think that the service kind of depends with who you get and if theyre having a good day or not i have had the friendliest service to at times indifference and even a little snobby so customer service is inconsistent which is disheartening because like i said i am a fan of starbucks this location does have a decent offering of baked goods and food items as well and the usual starbucks swag available for purchase,neutral,positive,0.5798385695781704,False,0.0584403483152944,0.3617210821065352,0.5798385695781704,False,neutral_candidate
wow the drive thru was crazy long and there s very little parking i parked and walked in can can t believe those people wait in the drive thru that long i think it was a bank a long time ago shared with jimmy john s,neutral,negative,0.4321201184025781,False,0.4321201184025781,0.1698832790670804,0.3979966025303414,False,neutral_candidate
just fyi for people who like to work and study in coffee shops this one only has one table with an outlet nearby which sucks it s a really nice clean environment otherwise,neutral,positive,0.6370425505099325,False,0.1306720122813768,0.2322854372086906,0.6370425505099325,False,neutral_candidate
should have stopped anywhere before here stopped for a smoothie thought i d get one with protein and skip a full lunch ordered the strawberry banana and a banana nut bread twenty mins later after i watch him pick up and put down my cup and make coffees for people that came in several minutes after i came barista hands me some coffee drink that s a smoothie oh i read it wrong then he goes to make to come back and tell me they don t have the right protein and asked if i want the new protein sure as long as there is no dairy he proceeds to dump in scoops then before mixing it turns to tell me that oh it does have milk in it uhm yeah that s a problem so now he s on his third remake of my drink so no joke and less exaggeration it took nearly min for one drink in w store with two people in front of me and one behind me who walked out before me i could have gotten a full meal at panera way faster next time,neutral,negative,0.8548117615881711,False,0.8548117615881711,0.0562062468561824,0.0889819915556465,False,neutral_candidate
this is the closest starbucks to my house not bad most of the time standard they drive me crazy cause i request light ice on cold drinks as they fill the cup and you end up with about a third of a cup of fluid if i don t get light ice the dollar drink is gone by the time i get home ordered light ice today and they filled the cup i think i ll just skip this starbucks and stop at one where i m not paying for ice instead of a beverage,neutral,negative,0.784080106364887,False,0.784080106364887,0.1752512254989147,0.0406686681361983,False,neutral_candidate
so i was pushed to pay for my coffee by the cashier before i was able to order food and then the line was people long while i loved my coffee it seems like she could have switched registers,neutral,negative,0.6585696054661541,False,0.6585696054661541,0.1384792746221561,0.2029511199116897,False,neutral_candidate
i just a iced carmel coffee delicious refreshing made perfect starbucks is the best,neutral,positive,0.964597002345458,False,0.0079737076835567,0.0274292899709854,0.964597002345458,False,neutral_candidate
definitely not my favorite starbucks but the location in conshy right next to the giant is fairly convenient don t expect to lounge around here it s tight and there s not much room for studying or doing work in the afternoon tables may be empty but aren t always clean still service is generally friendly and fast,neutral,positive,0.8021409181048187,False,0.0373472663583041,0.160511815536877,0.8021409181048187,False,neutral_candidate
okay location compared to newtown and other locations baristas are rude and that is my only complaint about this starbucks drinks are good if you don t care about service you shouldn t have a problem going here,neutral,negative,0.6376211806801356,False,0.6376211806801356,0.2323917581638013,0.129987061156063,False,neutral_candidate
this is not my favorite spot but it serves its purpose the crew are fast friendly and efficient i do not hesitate stopping here again it can be hairy getting in and out at busier times of the day,neutral,positive,0.9475240166857029,False,0.0175363590888292,0.0349396242254679,0.9475240166857029,False,neutral_candidate
cute cozy starbucks i m only giving it three stars because of the music no one comes to a cafe to listen to every song taylor swift ever wrote people come to cafes to write read study think or talk the lyrics to you belong with me breathe red i knew you were trouble bad blood etc are not conducive to these activities some cafes play song selections that are i wish this location was one of them,neutral,positive,0.4698691982973962,False,0.3953442514628998,0.1347865502397039,0.4698691982973962,False,neutral_candidate
not bad service just weird it s a pleasant place to relax and get some work done the staff is just very self involved i don t want to hear about your weekend construction and trips to the library just a coffee,neutral,negative,0.4428901534885068,False,0.4428901534885068,0.2964856025174277,0.2606242439940655,False,neutral_candidate
standard starbucks clean free wifi friendly staff,neutral,positive,0.8683268450437028,False,0.0113142312025347,0.1203589237537623,0.8683268450437028,False,neutral_candidate
this starbucks brings me back to the old school days me and hubby used to come to this location all the time our all time favorite is the white chocolate mocha we used to sip on that and chat upstairs at their lounge section very often this is probably my favorite starbucks since it brung me so much memories since is my favorite why stars i ve been checking in quite a bit lately their drinks are either hit or miss for example i ve been getting the matcha green tea latte sometimes the drink is just right but other times the barista probably didn t shake it enough resulting in chunks of powder at the bottom of the cup sometimes the whipped cream looks so nice while others cheap stingy looking,neutral,positive,0.5854904264471762,False,0.1358715749599647,0.278637998592859,0.5854904264471762,False,neutral_candidate
the atmosphere is nice but the staff was not helpful and did not take my name they appeared new or understaffed as they did not know what i asked for not what i expect out of starbucks,neutral,positive,0.6672373970200444,False,0.1602307890089261,0.1725318139710295,0.6672373970200444,False,neutral_candidate
starbucks is supposed to be starbucks i m not sure why they can t seem to follow the recipe that they were trained to follow i don t order anything extra or special and about of the time it seems that they ve added too many pumps to the drink i should just stick with my neighborhood starbucks,neutral,negative,0.6372813480846998,False,0.6372813480846998,0.176207986925036,0.186510664990264,False,neutral_candidate
i love starbucks yes i do what i don t love is that i cannot as of yet redeem my starbucks rewards on my smart phone app inside a starbucks target,neutral,positive,0.7775481391241661,False,0.1383363647594957,0.0841154961163381,0.7775481391241661,False,neutral_candidate
i love starbucks and this is definitely one of the nicer ones i have been to in my travels but the one thing i can say is that no matter how busy they are it always takes longer for me to get my drink here than at any other starbucks i m just not sure why maybe it s just the mood i m in today haha staff is super nice though,neutral,positive,0.7206665648866797,False,0.1067490745344159,0.1725843605789044,0.7206665648866797,False,neutral_candidate
stars because the counter people are nice because they have no drive thru because they have no food,neutral,positive,0.5185073633065578,False,0.2348506421312233,0.2466419945622188,0.5185073633065578,False,neutral_candidate
service was great as always my fav ginger josh wasn t there though nothing like a true north first thing in the morning,neutral,positive,0.8588821053196148,False,0.0475384591129706,0.0935794355674145,0.8588821053196148,False,neutral_candidate
they have never messed up an order but they need to update their hours they are not open until pm on sundays i pulled up to the drive thru at pm and they told me that they were closed for the night i was kind of sad after i drove all the way out to edwardsville just for starbucks,neutral,negative,0.7609107987140428,False,0.7609107987140428,0.0909941706829796,0.1480950306029776,False,neutral_candidate
i have been to this starbucks on several occasions and have not had very good customer service maybe it is because i am going thru the drive thru i always feels like i am annoying them or they are doing me some huge favor my drink was consistent with other starbucks and service was done in a timely manner,neutral,positive,0.4943484826396233,False,0.3850116767554771,0.1206398406048995,0.4943484826396233,False,neutral_candidate
this is a standard starbucks location i got a beverage here and got the exact experience that i expected from my visit especially as i ordered on the app i don t really have much else to say about this location as i ve only visited it once or twice ever,neutral,positive,0.4357970677494325,False,0.3446340192702682,0.2195689129802993,0.4357970677494325,False,neutral_candidate
the parking spots are right next to the drive through lane so getting in and out of the parking lot is a nightmare if you re not going through the drive through other than that the staff is friendly and the coffee is good as always,neutral,neutral,0.4657572043680119,True,0.0969266640772746,0.4657572043680119,0.4373161315547134,False,neutral_candidate
